well_id,r,c,sp,q
0,12,21,0,0.010412007541915302
0,12,21,1,0.00790201174917976
0,12,21,2,0.014616276641144135
0,12,21,3,0.007844709846346002
0,12,21,4,0.015703754020322397
0,12,21,5,0.0194974768564977
0,12,21,6,0.017628309430666428
0,12,21,7,0.008441628293844396
0,12,21,8,0.011951010858153359
0,12,21,9,0.0066790028596856645
1,23,14,0,0.01866379678661062
1,23,14,1,0.00898359625682292
1,23,14,2,0.0162666056839033
1,23,14,3,0.015656971116582236
1,23,14,4,0.010662109429132306
1,23,14,5,0.0114573226434707
1,23,14,6,0.014269442546376923
1,23,14,7,0.0121115328375779
1,23,14,8,0.01783935212079514
1,23,14,9,0.006366514253950208
2,33,9,0,0.01615373430756681
2,33,9,1,0.014362354697635728
2,33,9,2,0.009728047353281508
2,33,9,3,0.008422938413514557
2,33,9,4,0.016526943541673948
2,33,9,5,0.006925518914787284
2,33,9,6,0.0056019780922196925
2,33,9,7,0.006383582390061664
2,33,9,8,0.012256582543333124
2,33,9,9,0.014096456062562972
3,33,28,0,0.007409572794188147
3,33,28,1,0.010403422504123544
3,33,28,2,0.019316992402983287
3,33,28,3,0.008836006177723673
3,33,28,4,0.011822330776978661
3,33,28,5,0.005015253918219263
3,33,28,6,0.011169929846184604
3,33,28,7,0.012556496282713152
3,33,28,8,0.011754128568230441
3,33,28,9,0.006164185130255432
4,40,39,0,0.01829396529039368
4,40,39,1,0.0128618752157998
4,40,39,2,0.014442897324612299
4,40,39,3,0.014120030573788349
4,40,39,4,0.0075964450814514205
4,40,39,5,0.01024611116416119
4,40,39,6,0.006138562022630974
4,40,39,7,0.016030780915587958
4,40,39,8,0.007684897590508704
4,40,39,9,0.010559241333779924
5,11,26,0,0.006041975487572
5,11,26,1,0.012779238890577613
5,11,26,2,0.018116426497854363
5,11,26,3,0.005254075868620378
5,11,26,4,0.01999584540427867
5,11,26,5,0.009444153128184227
5,11,26,6,0.011211330846715691
5,11,26,7,0.013839223990658709
5,11,26,8,0.005961737610010348
5,11,26,9,0.013572307938697306
6,18,7,0,0.01602410317552453
6,18,7,1,0.008521701554781862
6,18,7,2,0.006103271319942
6,18,7,3,0.008132377361711423
6,18,7,4,0.008094982072161912
6,18,7,5,0.006875104830981173
6,18,7,6,0.014465506309062747
6,18,7,7,0.011553378844553448
6,18,7,8,0.006387810966118364
6,18,7,9,0.01593447635059222
7,38,20,0,0.012409219787273417
7,38,20,1,0.006372985528773145
7,38,20,2,0.006551552164412309
7,38,20,3,0.01910078389287247
7,38,20,4,0.01785910135390958
7,38,20,5,0.009370280484810672
7,38,20,6,0.009783875867996599
7,38,20,7,0.019776890751191233
7,38,20,8,0.015001543041433037
7,38,20,9,0.008195381778313004
8,39,24,0,0.01136023792318823
8,39,24,1,0.016458679142499256
8,39,24,2,0.01203463298622899
8,39,24,3,0.009931294182740583
8,39,24,4,0.012331781876553528
8,39,24,5,0.0050583961693123625
8,39,24,6,0.012948804434791326
8,39,24,7,0.009636404308592625
8,39,24,8,0.014261638163323109
8,39,24,9,0.019025257080485584
9,35,43,0,0.006490444861430086
9,35,43,1,0.019908336857569348
9,35,43,2,0.00558253012626385
9,35,43,3,0.01464180512159595
9,35,43,4,0.008394352759497379
9,35,43,5,0.01467779098663663
9,35,43,6,0.009888110060205256
9,35,43,7,0.007199836188932031
9,35,43,8,0.013296388897628391
9,35,43,9,0.01258325450802953
