well_id,r,c,sp,q
0,22,28,0,0.00837637029174577
0,22,28,1,0.016230795906672143
0,22,28,2,0.014032775363315549
0,22,28,3,0.01935448881466755
0,22,28,4,0.016083882096754487
0,22,28,5,0.01261985401366713
0,22,28,6,0.015837384534018163
0,22,28,7,0.01733476735763616
0,22,28,8,0.010409512262278289
0,22,28,9,0.0051753260317398565
1,23,25,0,0.005625358059488121
1,23,25,1,0.017235370696108875
1,23,25,2,0.016702872349985323
1,23,25,3,0.012114336092568624
1,23,25,4,0.014518809671111611
1,23,25,5,0.018122172606449324
1,23,25,6,0.006074022671713926
1,23,25,7,0.019739562538710124
1,23,25,8,0.007977067385582709
1,23,25,9,0.012997943210818173
2,25,21,0,0.017722904530258703
2,25,21,1,0.014442157563216412
2,25,21,2,0.016963131309271857
2,25,21,3,0.008694031132241074
2,25,21,4,0.00995045203758214
2,25,21,5,0.016115166402797566
2,25,21,6,0.011333060238762257
2,25,21,7,0.019819809966939737
2,25,21,8,0.015450416986569897
2,25,21,9,0.017235933371441973
3,28,25,0,0.018479833190897348
3,28,25,1,0.005362412407309511
3,28,25,2,0.010679193426254518
3,28,25,3,0.019037430897780448
3,28,25,4,0.01973472345893726
3,28,25,5,0.008039913153068397
3,28,25,6,0.006483593189534942
3,28,25,7,0.009763480628639251
3,28,25,8,0.01544401340485203
3,28,25,9,0.012964196482797483
4,28,26,0,0.010484709186921074
4,28,26,1,0.009467647675521796
4,28,26,2,0.01633356404080218
4,28,26,3,0.019265992149458743
4,28,26,4,0.01642460713527191
4,28,26,5,0.01727514946004244
4,28,26,6,0.008792655328916977
4,28,26,7,0.01213080301166576
4,28,26,8,0.014942350996914242
4,28,26,9,0.018539932865132617
5,26,22,0,0.01527904775865506
5,26,22,1,0.006757817671897122
5,26,22,2,0.015044610986764961
5,26,22,3,0.010798468034129195
5,26,22,4,0.006537233052885923
5,26,22,5,0.01906593579508681
5,26,22,6,0.01536120890096835
5,26,22,7,0.013200917738387066
5,26,22,8,0.011373546582664807
5,26,22,9,0.014195082800429144
6,27,28,0,0.0075115448193508105
6,27,28,1,0.014372081590684035
6,27,28,2,0.013707574310726636
6,27,28,3,0.01143145052875319
6,27,28,4,0.006240935602095113
6,27,28,5,0.014023350500078153
6,27,28,6,0.013863510551581918
6,27,28,7,0.00700212319713675
6,27,28,8,0.006978764438315093
6,27,28,9,0.009184940981050225
7,21,27,0,0.008917038224666302
7,21,27,1,0.013292833706025093
7,21,27,2,0.01950697694721581
7,21,27,3,0.008019818493141297
7,21,27,4,0.015506953873845378
7,21,27,5,0.012887865624921786
7,21,27,6,0.010550678650118921
7,21,27,7,0.016537791530186592
7,21,27,8,0.015795296739887322
7,21,27,9,0.011818924405952846
8,22,27,0,0.010842876883891406
8,22,27,1,0.010220014055468728
8,22,27,2,0.010490899339519195
8,22,27,3,0.007599889886749734
8,22,27,4,0.018890190835680113
8,22,27,5,0.010320385631916085
8,22,27,6,0.018668441692503403
8,22,27,7,0.016745471136022233
8,22,27,8,0.014116487544721477
8,22,27,9,0.014417493854664822
9,25,27,0,0.005544820580236033
9,25,27,1,0.008231597241122435
9,25,27,2,0.019373505370099315
9,25,27,3,0.015679194808010142
9,25,27,4,0.013394579794823752
9,25,27,5,0.015171789037606357
9,25,27,6,0.008389718510420661
9,25,27,7,0.01786298604341169
9,25,27,8,0.014669695548099316
9,25,27,9,0.017137770306971764
