well_id,r,c,sp,q
0,22,11,0,320.8773073696711
1,9,40,0,329.98858122651257
2,17,43,0,0.20159160052973932
3,43,23,0,36.872295205693206
4,33,31,0,0.0075310662033805
5,26,22,0,0.0014629552057945825
6,37,37,0,1.6821914994809155
7,32,8,0,48.328775679028986
8,9,28,0,146.08224684197373
9,31,38,0,0.029059810512696918
0,22,11,1,482.32699442289675
1,9,40,1,413.3935465
2,17,43,1,3.678397393978188
3,43,23,1,3.5435984663342835e-05
4,33,31,1,378.182748
5,26,22,1,0.056202861759950734
6,37,37,1,296.0326265
7,32,8,1,656.2744299999999
8,9,28,1,603.23927
9,31,38,1,0.15002931054707935
0,22,11,2,0.1619692873615026
1,9,40,2,0.9741538868272245
2,17,43,2,0.1198846501827622
3,43,23,2,62.82226168726408
4,33,31,2,0.02285041321435416
5,26,22,2,21.262537025223647
6,37,37,2,0.02499280601780184
7,32,8,2,2.2373596909295772e-05
8,9,28,2,0.02962283423075856
9,31,38,2,3.145501377494997
0,22,11,3,17.17001058720713
1,9,40,3,19.3074019522497
2,17,43,3,87.16400632485545
3,43,23,3,88.39155918865434
4,33,31,3,118.38844830196211
5,26,22,3,0.0031351923051067304
6,37,37,3,0.0002081049030853081
7,32,8,3,1.069966938018823
8,9,28,3,538.552405
9,31,38,3,0.0010932694754989692
0,22,11,4,0.0016065893218440987
1,9,40,4,34.38494445709442
2,17,43,4,0.05823597654074853
3,43,23,4,23.356945177793147
4,33,31,4,15.590677242014726
5,26,22,4,0.1562709195824817
6,37,37,4,0.081244378101864
7,32,8,4,37.82721762043856
8,9,28,4,0.12336629546034904
9,31,38,4,5.438305050876056
0,22,11,5,0.005930037941974451
1,9,40,5,5.460761751962611
2,17,43,5,0.0406838758323725
3,43,23,5,206.17518022981443
4,33,31,5,8.896955816279002e-05
5,26,22,5,8.694728504261944
6,37,37,5,0.0030749305437203557
7,32,8,5,0.00017783767941119495
8,9,28,5,1.9453080999183732
9,31,38,5,111.02179498468296
0,22,11,6,1.2723946970732816
1,9,40,6,1.387469872836121
2,17,43,6,0.1074452326154717
3,43,23,6,0.24199851550562015
4,33,31,6,4.8146137136766285
5,26,22,6,289.25582988915374
6,37,37,6,328.9431015
7,32,8,6,0.013024454899389566
8,9,28,6,0.32801996906124636
9,31,38,6,0.10388664746903405
0,22,11,7,37.03727603334786
1,9,40,7,0.007375276582991088
2,17,43,7,28.688956076225587
3,43,23,7,469.79436499999997
4,33,31,7,0.44201588774538925
5,26,22,7,0.08561149031303383
6,37,37,7,0.0004954348052228541
7,32,8,7,707.611345
8,9,28,7,0.8491036691561731
9,31,38,7,0.0005597532791621599
0,22,11,8,2.519296067343927
1,9,40,8,11.184902313322292
2,17,43,8,1.5397468313051634
3,43,23,8,4.559932260524026
4,33,31,8,13.778375616118762
5,26,22,8,24.809424824359166
6,37,37,8,13.290610430939942
7,32,8,8,691.58693
8,9,28,8,3.9406494975242152
9,31,38,8,0.09056870127250047
0,22,11,9,19.981423652752632
1,9,40,9,179.08376802942695
2,17,43,9,5.523520695886433
3,43,23,9,0.0686827364856564
4,33,31,9,1.5053171621742518e-05
5,26,22,9,0.4880023759912313
6,37,37,9,0.002420513749998684
7,32,8,9,0.05552000500490904
8,9,28,9,95.30298212610269
9,31,38,9,268.96427145688875
