well_id,r,c,sp,q
0,22,11,0,165.40735562972566
1,9,40,0,1.2219050335762636
2,17,43,0,0.5277019938671982
3,43,23,0,0.0008069169933073266
4,33,31,0,0.6419143114465928
5,26,22,0,0.3991650659915407
6,37,37,0,2.722985167120635
7,32,8,0,32.841551432713906
8,9,28,0,14.954846061937605
9,31,38,0,0.03945542473178763
0,22,11,1,726.751995
1,9,40,1,0.11378408001053361
2,17,43,1,1.6375443943093078
3,43,23,1,0.003220927083373936
4,33,31,1,10.993206490979958
5,26,22,1,0.013874991492981324
6,37,37,1,296.0326265
7,32,8,1,8.799165323131419
8,9,28,1,0.04320760023524548
9,31,38,1,0.023869574182293483
0,22,11,2,3.833992654749046
1,9,40,2,8.898822525733255
2,17,43,2,39.6711187900767
3,43,23,2,18.459751809942716
4,33,31,2,5.794357016407097
5,26,22,2,0.01875305012692618
6,37,37,2,0.0008057326921093324
7,32,8,2,149.94281058087148
8,9,28,2,2.9174230466983885e-05
9,31,38,2,0.006729089591203314
0,22,11,3,126.76354732936366
1,9,40,3,0.007873792352915063
2,17,43,3,43.265693984067106
3,43,23,3,3.694434067313351e-05
4,33,31,3,673.64517
5,26,22,3,0.007540475576576087
6,37,37,3,10.350754067031092
7,32,8,3,3.760328756623138e-05
8,9,28,3,0.2781148550131874
9,31,38,3,0.0029799655244581212
0,22,11,4,92.207559851879
1,9,40,4,0.2600527459236529
2,17,43,4,0.0031824456949341947
3,43,23,4,0.06871127646875233
4,33,31,4,1.1289111187403877
5,26,22,4,2.7534808872532275
6,37,37,4,0.00309738139655828
7,32,8,4,6.786161161200752
8,9,28,4,511.06131
9,31,38,4,273.0205769346732
0,22,11,5,191.34063601018437
1,9,40,5,1.6283613181958962
2,17,43,5,0.006212829658540467
3,43,23,5,0.5534974893077408
4,33,31,5,378.86913300000003
5,26,22,5,0.8762291009147423
6,37,37,5,0.00016123881095511745
7,32,8,5,433.78935
8,9,28,5,0.007148188419201332
9,31,38,5,0.16913014570164286
0,22,11,6,2.064946589584156
1,9,40,6,0.004733098081494532
2,17,43,6,735.5731450000001
3,43,23,6,158.2871762101671
4,33,31,6,136.44946948804082
5,26,22,6,339.315639
6,37,37,6,0.001223333950888718
7,32,8,6,62.645195051224334
8,9,28,6,1.6011870827204722
9,31,38,6,3.56340121755163e-05
0,22,11,7,252.353358866615
1,9,40,7,0.03735708219754365
2,17,43,7,230.33933933544716
3,43,23,7,0.9174083866508186
4,33,31,7,245.62926696984027
5,26,22,7,0.007379606425380458
6,37,37,7,77.4765236113404
7,32,8,7,1.0664419165272683
8,9,28,7,613.15116
9,31,38,7,0.9638471058764425
0,22,11,8,3.6731347493365503
1,9,40,8,181.70604000923177
2,17,43,8,0.04784328810819694
3,43,23,8,0.8251188588413548
4,33,31,8,471.0409775
5,26,22,8,1.910586475381856
6,37,37,8,669.993165
7,32,8,8,2.0194658287325553
8,9,28,8,154.14630877611012
9,31,38,8,0.04144545364105837
0,22,11,9,0.0006223962715760545
1,9,40,9,20.037413432399333
2,17,43,9,0.0192613273161249
3,43,23,9,0.0006768094906191447
4,33,31,9,1.9759031769896485
5,26,22,9,0.00026166904467731715
6,37,37,9,3.099946023781017
7,32,8,9,1.0734064458221126
8,9,28,9,2.2569188719564246
9,31,38,9,94.01087267151267
