,well_1_x,well_1_y,well_1_q,well_2_x,well_2_y,well_2_q,Xc
0,42.76368313170262,-34.13870159368349,27.557160232567945,-22.255699782354366,-3.382577621624982,36.1100337296448,-18.770309817131757
1,-19.103451397371064,-4.464995741576637,60.3629354179238,33.486881676113285,41.11358060251497,21.308874071568617,-22.066462744800607
2,-35.52634103321558,31.024233537801578,19.990382000572147,-22.030255856923652,-5.344832854796991,63.00588846288634,-33.515904761633664
3,40.96152102767377,15.477086034908893,10.772197701531102,46.50150454386754,39.886895975170845,20.744024880330933,48.37320931646936
4,18.271399049378033,46.21613175203879,51.73107541992477,31.573960384740545,27.074090177382544,59.14565399024818,-19.51747530694794
5,-13.899108485248298,-45.32580181844877,61.522131207122655,6.773992701647828,30.422273386331142,16.491740639502815,0.2558414472322852
6,-34.228722618205644,44.54973915258847,44.539003627922355,-10.723568790775794,-13.965839664917304,52.2912904773874,47.599030087227774
7,-20.011109997950392,-33.83496670726376,53.98486446413436,-25.71162785255042,-47.36650980902569,15.551114097508828,-11.801969210099116
8,-29.726774423215662,-28.369366881021584,46.342748055797124,-7.361225243209411,33.68257531100981,61.39897432741613,21.34297886278327
9,6.793931017631472,18.087389540924548,50.064277426753215,-25.654747583976057,43.35611223952945,11.404188140050486,-27.6657878188172
10,44.486345108677654,-45.032001499556,48.675024387619516,-41.92249534392045,-14.346225506567166,63.92218307432737,-38.664272723523965
11,-46.17380905261622,-19.74623205007723,64.3077899350165,30.661572907754604,21.51080060948388,58.07606684552763,36.005925786563466
12,-38.57208302667535,10.050209538019864,62.63162543417083,-22.338581824010937,-27.384737338805287,13.335195072730258,34.78015941690235
13,2.2709110310176612,42.822683998208774,8.221389767720854,4.918384076185198,44.06508162179344,13.27640410712237,11.091348941404824
14,-24.584820508882622,-2.9049499663846277,39.7564052043923,-17.663408619553422,23.2388215637922,14.488844327358704,3.4359213539215574
15,22.0545987663929,-31.60508659548089,37.26166051636626,48.55514032989055,9.544206257019397,9.620168124362333,15.798161854013301
16,-17.873646823268764,-8.956464991154242,45.748247439274145,-23.393799652338064,33.45788075913973,40.693730854945606,-40.793031727936935
17,33.941244448586886,21.68282988181815,42.80994979898418,22.105774977789977,21.578405024367314,24.86056508791002,13.013834180634497
18,31.230146942860642,12.372954793270097,27.881535335699773,25.17454662327475,9.611378830581273,64.0280080555606,-4.357665838051773
19,-31.02351929282685,9.079034373892888,15.715476218816493,-33.096275748480764,38.4993562555354,38.123040817559456,18.755987618117615
20,-8.951803627281137,7.8727417540639735,22.701280047753844,21.178874071187465,-15.881826958158783,60.73698230956778,-42.57801081494671
21,33.72666158181352,-0.7884887511901084,44.22044665302687,32.672926712134284,5.095560788119599,21.051109625303663,32.67515095795507
22,22.6156919542385,-10.622477362107105,7.150509957080723,-22.940685512207317,-8.651332916055487,10.40145685335245,-33.31580541385979
23,-31.205915969440035,38.07836159205124,55.551943695885335,-23.250690509836105,19.545165511971334,61.648176592061525,-45.33493001589073
24,4.896809050919138,47.48456834706262,35.96679648899364,-32.091965676181424,-17.23719240802818,36.22994844428456,38.846701292979674
25,-42.68156459663118,10.329905631945259,17.44161192840164,-0.4201098535919243,42.16593466090053,61.9986487711721,-40.996028598577205
26,-39.30089065629442,-10.525339378856515,64.5589497639244,39.40887872315332,46.80555385836476,31.58374681371133,-49.51714674529965
