SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,77.84861457793396,8.14732045824781,91.32601763269398,8.71912856115485,1217.8569072157684,4.132215555554594,1728.50573794771,671.1493134358393,816.2946465342364,964.4859174248005,403.53807270674116,1252.089320813706,671.0392303243881,7.299810203864479,3.196057778565921,676.725529697619,149.73373502894836,2055.3634845038036,519.0869321125119,15.623661085727734
1,78.13004871946403,6.931974338280152,66.71520633422755,10.521533550289234,81.33306291008107,9.341450557256902,112.68056051552705,4.586955828301886,49.540015639072536,39.99450322707639,50.26141183349255,84.69184507661906,144.59412746103226,3.6051451089776285,6.732696743945823,35.9106697787764,0.0610411222623785,1131.0119835041728,35.57891155134973,28.53277110289156
2,56.38294953232449,10.592114188476346,16.941132446305755,4.0867951287692845,61.74732540465743,7.111486361796764,8.283147580860302,4.739245650641533,19.576786946901464,33.13296309825911,72.0151914875239,31.390837454179362,17.77392586259888,18.98538256093171,7.0326242529798195,15.643898579178718,0.1083491058547786,0.6482412712232932,10.487652229653754,30.20717741859653
3,56.43595009536545,10.284215110448708,26.618275914194054,1.200197904257362,9.420479528488972,6.158114847622313,24.590562047670943,22.041173614184018,37.33036378316926,9.234788657071212,37.000814836881155,14.344383978332283,13.552667485590987,1.2904986424742975,0.37505761534617776,22.907525417823003,3.1786842214140285,30.992984147036644,10.338232053311712,14.150484385031907
4,41.51799505326745,0.6531112554458491,5.068757260754974,8.115109701368471,16.551439882078242,6.929004752954927,2.5704676329303666,25.197816933693712,7.904622421365429,3.80493116151502,11.843845648118426,3.9685088330616387,26.751957308705332,17.507075597651585,2.5959545385325256,3.738914930976933,2.320671115873347,50.89369251625803,3.703898573473343,26.269130246867572
5,23.521234946226365,4.265464645711103,40.563772716680525,13.763452617744473,15.556473318287205,9.651000619224138,3.306777442880456,10.111683293585045,5.410059663827464,1.9540168761654781,29.910395829334437,0.18483280460581472,14.590324492975851,9.02028746421142,1.5474128826613966,1.0202182475327914,1.6682171888450765,29.362364678053083,13.975228840638934,23.549554077457437
6,43.97875790390454,5.165749758663892,34.81513861850135,5.176098858192732,11.910933981200726,11.915776744014343,2.385622945009141,25.889865559711893,9.04742552074026,7.611263173566829,20.076393203225052,0.11182642477366073,8.676664005165094,7.4403457697461715,7.12967995153955,17.362204434019944,1.4131852759337478,101.41242833329706,10.38447885295437,19.60363533835028
7,20.393538175388525,2.7177609784380095,20.561628414963767,5.415798706784032,4.930974741557467,12.738930365743084,1.5359914675046504,21.419856927747674,12.789665188214922,6.054547483822801,22.708549157562985,0.08083651756300042,27.807644459738533,16.369878337270105,6.843990114981348,7.168990947262325,0.04746948381655192,0.24114960156253903,9.279597353606313,2.2057292873414176
8,5.47593843577252,8.924909425658383,7.461551863240059,3.0023035608223694,16.339851340327257,9.860508534937683,3.505602882309222,13.971708151768937,5.468671694071893,0.5777748701303209,7.951520861652689,1.1129654318494,0.40069779653040677,8.598884351038087,11.774066662545716,9.504575368983286,1.1994458407621307,16.11318025342278,8.067933157016373,18.02132218746293
9,13.476390383391937,0.41914520888878254,21.70460885695804,1.12798838874371,8.267949471770162,10.031091608189353,3.207791022568664,8.529037081561809,6.715115729585367,3.968498335459138,15.764700209651894,0.0538923644017532,6.266351134796562,8.273489269810433,2.655007648801623,8.877662348273555,1.1990016533065027,10.097945505088061,8.950268353831193,17.008579211004715
